ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
125,-1174.9010344944643,-1174.05760360032,-400.83829719029114,-800.5293337165912,35.379318719499565,36.91790297326077,743.9493748766653,6.2361809198185405,-1174.9010344944643,35.379318719499565,-1174.05760360032,-400.83829719029114,36.91790297326077,743.9493748766653
126,31.4615519868003,33.026641403304204,739.5492950333489,6.174028595193527,35.29358507262336,36.87549669477675,749.4493498325348,6.2035347730975925,31.4615519868003,35.29358507262336,33.026641403304204,739.5492950333489,36.87549669477675,749.4493498325348
127,31.01434764433443,32.5839686447315,899.1937526370702,6.222745423436701,35.33140626114406,36.93588132536813,945.1487658747127,6.216005958115042,31.01434764433443,35.33140626114406,32.5839686447315,899.1937526370702,36.93588132536813,945.1487658747127
128,31.495431707146462,34.01820898591802,884.4401579331816,6.226950441488337,35.044477050224046,37.60612404212523,927.5433881751607,6.226596189590714,31.495431707146462,35.044477050224046,34.01820898591802,884.4401579331816,37.60612404212523,927.5433881751607
129,30.522812320340066,32.46539677482896,745.6324611395336,6.210183393391506,35.19510410678002,37.16529331598813,813.4327345677485,6.216396159457125,30.522812320340066,35.19510410678002,32.46539677482896,745.6324611395336,37.16529331598813,813.4327345677485
130,29.780956352134947,31.201602201983977,991.1817188922541,6.231303814388786,35.305269714047654,36.738628651291904,986.6606908352986,6.227529437061075,29.780956352134947,35.305269714047654,31.201602201983977,991.1817188922541,36.738628651291904,986.6606908352986
131,28.291780735525634,31.023609083784205,2746.61969332195,6.221071364827248,35.009703853246194,37.73037258255512,2694.6186883882488,6.208464630097972,28.291780735525634,35.009703853246194,31.023609083784205,2746.61969332195,37.73037258255512,2694.6186883882488
132,31.00170406008936,32.25850408928271,1043.4451260683647,6.238324625039508,35.37248837005865,36.63509107480582,1041.0887321763207,6.238324625038465,31.00170406008936,35.37248837005865,32.25850408928271,1043.4451260683647,36.63509107480582,1041.0887321763207
133,32.83228899799498,34.619211797660356,870.8566801750054,6.222418209913854,35.36733370850989,37.188682987191584,917.8052294106134,6.224268034095879,32.83228899799498,35.36733370850989,34.619211797660356,870.8566801750054,37.188682987191584,917.8052294106134
134,26.72021387491612,28.766216000380545,647.076293134965,6.229715452587284,35.32054110069495,37.39882722755388,666.2259428942135,6.2283014976792925,26.72021387491612,35.32054110069495,28.766216000380545,647.076293134965,37.39882722755388,666.2259428942135
135,29.195825852998873,28.87255862573298,1463.5143123487146,6.23384736199649,35.45558318277685,35.12817288026577,1453.1041520368763,6.235909719254764,29.195825852998873,35.45558318277685,28.87255862573298,1463.5143123487146,35.12817288026577,1453.1041520368763
136,29.974736941628763,30.95718792306275,789.5966202978994,6.238324625039508,35.32390568837398,36.33335048344289,821.3820034849878,6.238324625039508,29.974736941628763,35.32390568837398,30.95718792306275,789.5966202978994,36.33335048344289,821.3820034849878
